arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,10000,dev,9,102400,102205,102254,921307,921600,0.998095703125,0.9978093454375543,0.9983446908445799,0.99857421875,0.9983236567113399,0.9987873749198352,0.9996820746527778,0.004207619960625698
rt,10000,dev,10,102400,102092,102179,1023486,1024000,0.9969921875,0.9966376275634656,0.9973094602606767,0.997841796875,0.997538280459542,0.9981079623720809,0.999498046875,0.007057621374539453
rt,10000,dev,11,102400,101907,102026,1125512,1126400,0.995185546875,0.9947426134772077,0.9955913286413727,0.99634765625,0.9959590962250753,0.9966989774554611,0.9992116477272728,0.011946618523487405
rt,10000,dev,12,102400,101565,101755,1227267,1228800,0.991845703125,0.9912761292675759,0.9923783759250463,0.993701171875,0.9931977377396126,0.9941675657452085,0.99875244140625,0.02091434174538247
rt,10000,ood_dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.49069739012198e-05
rt,10000,ood_dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.511368449588887e-05
rt,10000,ood_dev,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00014832080991650454
rt,10000,ood_dev,4,102400,102397,102397,409597,409600,0.999970703125,0.9999138592392058,0.9999900363697822,0.999970703125,0.9999138592392058,0.9999900363697822,0.99999267578125,0.00030484709194636525
rt,10000,ood_dev,5,102400,102390,102391,511988,512000,0.99990234375,0.9998202295599984,0.9999469524276979,0.999912109375,0.9998329541276058,0.999953758377418,0.9999765625,0.0005817800497738201
rt,10000,ood_dev,6,102400,102373,102379,614367,614400,0.999736328125,0.9996163891811771,0.9998187740119542,0.999794921875,0.9996864903756401,0.9998658559214554,0.9999462890625,0.0010997667375026421
rt,10000,ood_dev,7,102400,102336,102346,716713,716800,0.999375,0.9992020535530068,0.999510480499012,0.99947265625,0.99931206478972,0.9995957744355726,0.9998786272321428,0.001847881107383308
rt,10000,ood_dev,8,102400,102289,102318,819031,819200,0.998916015625,0.9986948905496533,0.9990997091879794,0.99919921875,0.9990062333665538,0.9993547513735724,0.999793701171875,0.002910367965343114
rt,10000,ood_dev,9,102400,102209,102253,921284,921600,0.998134765625,0.9978511472800239,0.9983810110714199,0.998564453125,0.9983131050785029,0.9987783960353448,0.9996571180555556,0.004803535553428224
rt,10000,ood_dev,10,102400,102100,102171,1023455,1024000,0.9970703125,0.9967201141559111,0.9973832178068501,0.997763671875,0.9974550819919834,0.9980349167010207,0.9994677734375,0.007532742087503152
rt,10000,ood_dev,11,102400,101916,102029,1125484,1126400,0.9952734375,0.9948343659258698,0.9956753508486567,0.996376953125,0.9959898694750091,0.9967267957575092,0.9991867897727272,0.01156337002383285
rt,10000,ood_dev,12,102400,101551,101739,1227223,1228800,0.991708984375,0.9911348582218029,0.9922462197282362,0.993544921875,0.9930355634343955,0.9940172517731878,0.9987166341145833,0.021310333854076765
rt,10000,ood_dev,13,102400,81790,82047,1309270,1331200,0.79873046875,0.7962635154671651,0.8011750095768597,0.801240234375,0.7987847144065059,0.8036731535906512,0.9835261418269231,0.8573277318868339
